text,rating 
"A hundred things you should do before you die? Make it a hundred and one and stay at this intimate and exquisite hotel! My friend and I spent a night there earlier this week and our only regret was that our timetable did not permit us to remain longer.  The bedroom suites are already legendary and quite rightly so. They are romantically decorated in the style of various films made in the area, but at the same time they incorporate all the amenities one would expect in a modern hotel. They are also spotlessly clean and my bed was blissfully comfortable.   We thoroughly enjoyed the public rooms too, including the sitting areas and the dining room with its Out Of Africa theme (well presented food and basic wine list, although not all the featured wines were available the night we…",5.0
"Each room is decorated with actual props from big-budget desert-themes movies made in the studios here.  (We stayed in the Gladiator Room with actual armor, two swords, and a sunked Roman bath.)  Hard to believe you aren't going to hear slot machines as soon as you step out of your room... Instead the lobby is Luxor (the real city, not the Las Vegas one).  A lovely garden and fine pool create an great place for breakfast.  Dinner in was delicious (pastilla au poulet) so need to run around after a hot day in the desert.",4.0
"This is a very special and nice small Riad—guest house. The decorations in the reception area, in the room and in the restaurant are all very special and beautiful. The room and hotel are perfectly clean. The bed is comfortable, the linen and towels are of good quality (these things are important to me). The bathrooms are fabulous. All the staff were very helpful and attentive. We had our dinner there both evenings we stayed. The food were average to good, a bit high priced compared to the local level, however, considering the good service, cleanness, nice ambiance and convenience we think it is really worth it. We stayed in suit Kundun, which is very nice. We also appreciate that our child could sleep on the couch without extra cost. The last, but not the least: our car was…",5.0
"What a great small hotel! From their exquisite breakfasts to superb dinner in their restaurant, from their HUGE rooms and bathrooms to their complete amenities, including bathrobes. Nothing is overlooked, no detail is left aside. I can't find a fault even if I wanted to. The beds are heavenly comfortable, linens are exquisite and the decor, although for some peoples' taste a bit too Hollywood, I think it is simply on the lavish side in a good way. The whole staff is dedicated to your well being and makes you feel like you're their favorite guest. If you are planning to visit the desert make this your home base: after roughing it in the sand, there's no place like Temple des Arts. You will crave their pampering wherever you go!",5.0
"We just spent one night at the Temple des Arts as part of an extended Morocco itinerary. The place is very new, so locals couldn't give us directions to arrive and had never heard of it (GPS coordinates on their website would be real helpful). I had to guide our driver using Google maps from my iPhone. The Temple is quite an exotic place, a wonderful traditional Moroccan house renovated in over-the-top movie-themed style (golden statues of Egyptian gods, marble pyramids, check the photos on TripAdvisor), tacky but definitely luxurious. Great linens, international satellite TV, beds, marble bathrooms and so on. Service is very kind as well. On the down side, the restaurant's lame cuisine is offered at exorbitant prices for Moroccan standards (even expensive for European…",4.0
Staff is very friendly and the house is very new and clean. The motto is to have rooms corresponding to the movies been made at the neighbouring film studios in Ouarzazate. Personally this was a little to artificial for me and I'd maybe prefer a more traditional place next time. Food was of good quality (little choice though).,4.0
"Not quite what we were expecting - but very good. This is a seven roomed guest house, not really a hotel (hotels are a bit more anonymous, which is sometimes what you are looking for). The rooms are very interestingly decorated, each to the theme of a movie made in Ouzarzare. The rooms and hotel are perfectly clean. The beds are brilliant and the linen is of great quality (these things are important to me). The bathrooms are fabulous. We were the only guests, with 8 staff manning the hotel which was only slightly weird (see anonymity comment above). All the staff were very helpful and attentive and I couldn't fault them. The food was very average. They have 3 different satellite tv systems which would be amazing if you are French, German or Italian. If you are English you'll…",4.0
"When I read some of the reviews, it seems that for this hotel: you love or hate it. We loved it!!! Some call it kitsch. We liked it. By arrival we were welcomed with a mint tea and delicious biscuits.There were not a lot of guests, and they showed us several rooms. We choosed the Kundun suite, which is really a very big suite (60m²). The film Kundun is partially produced in Ouarzazate. We had two balconies with view to the garden. We had two sofa, one is a separated small room. The bathroom was very beautiful. The bed was big. We got fresh fruits by arrival. There is a fire place. Our luggage was waiting for us already before we got in the room. We got a free hamman (reservation by Splendia), so we took an extra scrub and a massage, and enjoyed the good service of this nice…",5.0
"The hotel styles itself as a luxury guest house with a movie theme - and it is just that. The service is immaculate, helpful and friendly - we were really welcomed and nothing was too much trouble - they even washed our hire car overnight!  The breakfast was lovely, in the small garden by the pool and the room itself ... well....it certainly was interestingly decorated, Most importantly though it was quiet and comfortable. The hotel is located in a quiet district, just a few minutes walk from the central square.  The hotel might seem a little expensive for what it is, however given the service levels and the small size of the property we were more than happy and would stay again without hesistation.",5.0
"Temple des Arts was the first stop on our road trip through the Dades Valley on our way to the Sahara. It was tough to find so we hired a cab to lead us there once we arrived in Ouarzazate. The wind was blowing hard when we pulled up in front of the walled structure so I was dreading getting out of the car into the sandstorm to check in. Just then a large man appeared, opening a huge gate so that we could enter a small secured drive court. Perfect. As he unloaded our luggage we were greeted by another hotel staff member and led into the lobby where we were served tea, coffee and traditional Moroccan treats. We were then upgraded to the royal ""Cleopatra Suite"" which was wonderfully spacious and included a large bedroom, sitting room, grand bathroom with enormous tub, and two…",4.0
Stayed here with my family for one night only and wish I had found the place sooner! It really is exceptional in terms of decor and ambience - we had the Gladiator and Lawrence of Arabia suites and also ate extremely well in the beautiful 'Out of Africa' restaurant. I have stayed in other claimed 5* hotels in Quarzazate but none rate anywhere near the quality of this place.,5.0
"We stayed here for three nights in April. Service is perfect but dinner is far too expensive (40 DHM). I would recommend to go to Kasbah des Sables. Go for a suite (Kundun or Cleopatre). The design is nice but more ""Las Vegas"" style than really authentic. Large swimming pool in the garden.",4.0
"My wife and I stayed at the Temple des Arts for 5 nights over the Christmas holiday, and were absolutely blown away by the level of quality and service we received.  Aziz and Khalid were the consummate hosts, and no request was too large.  The Kundun suite was immaculately clean and indulgent, with a lovely reading room which we are now trying (so far unsuccessfully) to recreate back home; a wood-burning fireplace which was lovingly prepared and lit each night during our stay (an air heater was also available but the fireplace was so romantic!); a very comfortable bed and a TV which we ignored throughout our stay.  It was winter, so we didn’t use the pool, but it looked nice.  Breakfast was served exactly when we requested it, even when we showed up an hour later than we said we…",5.0
"This is to ditto the three previous reviews. We stayed one night on a road trip from Merzouga to Marrakesh, arriving after dark. When the staff opened the doors to welcome us into the hotel it was like stepping into another world. The public rooms are extremely comfortable and well designed. The sleeping rooms are very comfortable if somewhat ostentatious. Good food, great staff. Located in what appears to be a modern upscale residential neighborhood. We had a car and driver so didn't need to depend on hotel for transportation. But I'm sure they can arrange cars, guides, etc. Wish we had scheduled more time --- this would be a great place to relax without a schedule.",5.0
"We had the great pleasure of staying at the Hotel Temple des Arts in the small city of movies, Ouarzazate in Morocco. The hotel being rather new - opened in February 2011 by a Moroccan film producer - is a unique, luxury hotel with only 7 rooms, which makes the feeling of exclusivity so much more distinct. Upon arrival we were greeted by the hotel staff and the Director of the hotel. As we were the only hotel guests during our stay, we were paid a lot of attention, but never to the extent that it was uncomfortable.  The hotel staff was extremely helpful and the level of service was unrivalled – e.g. our rental car was washed and polished every morning…. Initially, when booking our hotel room on the internet, we were overwhelmed by the beautiful pictures presented on the hotel’s…",5.0
"Crossing the Atlas mountains from Marrakech, we came across this little jewel in the Moroccan film city of Ouarzazate. Owned by a Moroccon film producer, the hotel features only 7 rooms, with each presenting a different experience. We thoroughly enjoyed our stay and not least the wonderful service that is extended by very friendly staff.",5.0
"It is clear that the hotel is more than a simple business venture and rather a labour of love, making guests feel truly special.  Perhaps the most extraordinary facet is the service; having stayed in some of Asia’s finest 6 star hotels I can honestly say that the level of attentiveness and hospitality here outstrips them all.  From the utterly charming Albert, (co-owner) down, I could not find fault.  Each and every member of the staff and management alike went above and beyond that which was expected of them in order ensure every need was catered for.  I do not give out compliments lightly, but this establishment is truly deserving!   I hated to leave and am already looking forward to a return visit.  Many Thanks.",5.0
"We stayed with Aziz and Nathalie for 2 nights on our way from Marrakesh to the Erg Chebbi desert. The Riad was very comfortable and our hosts made us feel at home. Our room and bathroom were modern and very clean. Breakfasts were delicious. We loved the Moroccan “pancakes” and yoghurt. Aziz arranged for our transportation by private grand taxi from Marrakesh to Ourrzazate and also to our next stop in Tinghir. He also arranged for a driver and guide to take us to the Oasis Finnt and the Ksar of Ait-Ben-Haddou. Overall, our stay was very enjoyable and comfortable and we would highly recommend Riad Dar El Nath. ",5.0
"Needless to say that our stay at Dar El Nath was such a nice and warm one with clean private room and bathroom, what amazed me was their kindness after stay. I accidentally left my neckless at the place but they brought it back to me all the way to Japan! Though the road up to their place is a bit rough, I’d recommend this place to friends traveler, couple and cat lovers! - a lot of lovely cute kitties at Dar El Nath :) ",5.0
"I stayed there for 3 nights and was overwhelmed by the kind and friendly welcome of Aziz and Nathalie, they made my stay like we have been friends forever. The place is nestled inside the maze of the Kasbah, where no traffic can disturb your relaxing sleep. Even when the place is simple it gives a warm, cozy and welcoming feeling. The breakfast is yummy with plenty of delicious local bread, yoghurt and fresh fruits. The view from the rooftop terrace is amazing. I also make very quickly best friends with the fives cats they own, the angles of the house. The place is a perfect location for exploring the city and the surrounding area. ",5.0
"Nathalie and Aziz are very nice hosts who became friends. Riad is inside old medina, few minutes walk from the parking where is completely safe to leave the car during the night. Aziz showed us around medina and told us a lot of interesting facts. The room was one of the nicest we had in Morocco located on the top terrace with a lot of privacy and peace. Don’t miss this place!",5.0
"We booked 2 nights online and shortly thereafter we got a personal email welcoming us and giving us instructions on how get to the riad (short walk from kasbah car park).  We were warned that they had 2 cats, so we wrote back that I was allergic, but had had no problem so far at riads in Morocco.  Upon arriving we were greeted by owners Azziz and Nathalie with customary mint tea and warm hospitality, plus an offer to help us book a tour the next day.  The room two floors up was spotlessly clean with comfortable bedding and decorated with Moroccan photos taken by Azziz.   Unfortunately, probably because Dar El Nath is a fairly small home, I quickly realized that the 2 house cats were going to be a problem for me, even though they are not allowed in guest rooms.  We stayed one night and sadly left early, with the owners offering to find us other accommodation and willingly giving a refund for the second night.    As long as you aren't allergic to cats, consider Dar El Nath when visiting Ourrzazate.  It is a small guest house near Taourirt Kasbah, with several cafes in easy walking distance, and the main town square a pleasant walk as well.…",4.0
Owner was rude to me on phone when I wanted to book for me and my husband. He insisted we booked an apartment and he is closing the Riad - even though they were availability on booking.com.  Stay at le petit Riad or Riad ouarzazate very friendly and better location that this.,1.0
I asked my wife to call this place regarding staying here for a couple of nights as we met the owner near kasbah taorirt. I saw plenty of availability on booking.com so I decided to ring to see if we get negotiate the price a bit.  He told my wife that the place would not suit us and he knows an apartment we can rent for 800dhs a night. He stated it would not suit us cause there is tourists there. So is my moroccan wife not allowed or suited to be with me at his little riad? Shame on him and he needs to take some customer service classes.  If we wanted an apartment we would not have called him.  We stay at numerous riads  and hotels around morocco and I would not advice anyone to stay here.  Richard Dring,1.0
"I came with friends for 2 nights  I loved place it's warm, Aziz and his wife are so friendly . he took us in small tour around    the madina he keeped talking and explain about many things after  he orgnized trip for   us to merzouga it was awesome.  breakfast was yumy tajin as well, room it's clean   we will go back Inshallah",5.0
"When we arrived we were exhausted, and thought we would have to spend the day after searching for a trip to the desert. Nathalie and Aziz made us feel comfortable upon arrival, and 30 minutes after, we had planned and booked our next 2 days adventure! That experience was great, the driver was very professional and we had a very good time, so after that, we spent more days in Ouarzazate, and we never regretted following Nathalie and Aziz recommendations, including our next riad in Marrakech! By staying there, not only did we get a very good accommodation, we also obtained peace of mind when planning our activities in the region! I would recommend a friend to stay there.",5.0
"Nice family bed and breakfast located within a local neighborhood right next to Kasbah Taourirt and a short walk from the city centre. There is a parking place a couple of minutes away in case you have a car. Clearly the best part of Ouarzazate easily missed if you storm through the city on your way to the desert.   Nathalie and Aziz are great hosts, eager to help and provide tips and information.   We only stayed a night but had a great time.",5.0
"Dar El Nath is a lovely modern riad in a very old area of Ouarzazate, right by the Kasbah Taorite.  The rooms are clean, fresh, well appointed, and so comfortable. The hosts, Aziz  and Nathalie are very friendly, welcoming and extremely helpful, eg.  we asked about prices we should pay in the souks for a couple of things and their guidance was so useful. We felt that we left as friends and would definitely love to get back to stay with them.",5.0
"We stopped here in Ouarzazate for 1 night en route to the desert, expecting very little of the town.  In fact, although this place is not near the town centre it is a gem, in a fascinating and historical area. It is such a pity that many tourists will miss this, which is easily the best part of Ouarzazate.   It is a lovely house, but the owners are fantastic.  They did everything to make our stay a real pleasure.  This is highly recommended.",5.0
"My husband and I had a wonderful time staying with Aziz and Nathalie in their modern, clean and bright home for 3 nights in Ouarzazate.  The Riad wasn't too difficult to find.  We parked our car in the free parking lot just inside the medina and for a small tip, a local took us there. The couple were friendly and very helpful.  Aziz helped us to book an overnight camp in the desert, booked us a very nice riad with great value in Fes, suggested us where to go for our day trip, and help us to plan the itinerary of our Moroccan tour.  When our car tire was intentionally deflated in another touristy attraction, they told us to return and Nathalie took us to fix our tire.  One night they were so genuinely concerned for us and made several phone calls to locate us  when we returned…",5.0
"Dar El Nath is a beautiful Riad in Middle of Ouarzazate (but in a qiet side road so there is no noise at all). The owner Aziz and Nathalie are a very friendly, lovely and fun couple who planned everything and did take great care of us. The food was great, we got a huge barber Couscous at one night and enjoyed sitting, talking and dancing in the living area.  The room was excellent. We got a very comfortable room with a nice bathroom in it. It was very clean and we felt almost like home. We explicity recommend this lovely Riad and would love to come back one day. Thank you both for making our stay so amazing :)",5.0
"Dar el Nath is a lovely guest house situated in a kasbah (old city center). It's very clean, pretty new and well maintained. The owners are a French-Moroccan couple Nathalie and Aziz: they not only acommodate you, but give you great tips on restaurants, food, sightseeing or whatever you ask for. We were even offered to dine with them a few times - meals provided by locals, great berber pencakes, tajines, yoghurts, etc... Aziz helped us to rent a car for a very good price and even when some problems occured with the guy who rented a car, Aziz put enormous efforts at 10 pm to sort everything out (thanks Aziz!!!). The breakfast is served at whatever time you like; when we went for a long day-trip, Nathalie prepared it at 7 am without a problem. In short: the owners are really…",5.0
Located in medina so it's quite cultural. Great hosts. Comfortable room. Location very convenient for sightseeing. Next door to the Kasbah and the cinema museum. Close to good restaurants and parking.,5.0
"Lovely hidden place in the Kasbah. The French/Marrocan owners keep it very clean. It is a proper kasbah house with high steps on the stairs. Staying there will give you an idea how people live in these houses. Our hosts were lovely and we got heaps of travel-, music- and food tips. A very warm home!",4.0
"Súper limpio, desayunó impresionante. Los dueños siempre atentemos y muy simpáticos. El chico que trabaja allí también siempre pendiente. Pequeño familiar pero de 6 estrellas.  Si estas en la zona es el sitio ideal.  El aeropuerto está en frente pero de noche se descasa, silenció total.",5.0
"We stopped here spontaneously for a  short break on our road trip around the Atlas Mountains. It was a lovely, friendly and peaceful atmosphere in a very cosy house right off the street. :)  We were given some wonderful moroccan tea and some delicious homebaked bread, butter, honey and other spread.   Thank you for hosting us in your stunning little oasis in the middle of nowhere.",5.0
"This is THE place to stay on your way to Ouarzazate, you won't regret it-   We've spent two nights at Dar Talouste. We would have loved to spend much more! Hassan and Brahim are really the kindest and most welcoming people you can find.  The rooms are beautiful and nicely decorated, and the indoor patio and terrasse are great places to eat and chill after a long day of hiking in the beautiful area.  The food is absolutely amazing, all homemade and fresh. We got to experience real and delicious local food.  Thank you so much for your warm welcome, we'll be sure to be back! :)",5.0
"We received the warmest hospitality by si Hassan, Ayoub and the rest of the staff. What ever you're asked to pay for the accommodation, trust me it's not enough for all the services you get. We were shown different rooms to choose from and all were elegantly designed with a selection of great literature books, soft bedding and authentic styling. The price quality ratio is incredible.   As for constructive criticism, it would be nitpicking on the   details. Clothing hangers for in the closet, iron and ironboard, a bottle of water in the rooms would be highly appreciated.   This hotel kasbah has been added to my favorite hotels ever visited and I will make sure to return. ",5.0
It is lovely place. Really nice staff. Even though they don't speak English we could communicate easily. Rooms were very clear and comfortable. We colud feel like home. Everyone made so much effort to accommodate us. Dinner and breakfest were delicious. One of the best places I have stayed in Marocco. I really recommend this place.,5.0
"We stopped here by chance to grab a quick lunch. But we got a amazing and wonderful lunch instead. The place looks beautiful and the people are so friendly! The tea, meals and desert are way more than you would expect. ",5.0
driving down the Atlas into the Kasba's of the desert we stopped while the sun went down - OPN - meaning open invited us to take a look. This brand new Kasbah provides a weird combination of country life and luxury rooms... the shabby fire place and local cuisine made us feel home after all the nice f the city... Great stop in between the Sahara tour guides and Souks on the other side of the Atlas... 400 Dirham for a full pension,4.0
"We stayed for 3 days in a beautiful apartment  It is big enough for two persons, with a big bedroom and kitchen. They served us coffee and tea when we arrived . Also, There is coffee tea facilities you may use for free  The breakfast is different every day  Mr Noura made her best in order to have an excellent accommodation   It was an unforgettable moment of our trip   We recommend it",5.0
"We were picked up after a late night flight and transported to a very nice place. Looks much better from the inside. We stayed in the top floor tent room (a really cool experience) Our friends stayed on the first floor ,also very well decorated and comfy.      The in house breakfast was a nice touch but it would have been better with some fresh fruit and eggs added. The coffee was the best!",5.0
"We spent two days in this appartment: great experience! The appartment is very big (2 bedrooms, kitchen, living room, 2 showers), maroccan style and very very clear. Every morning they served us a very good breakfast with local products and it was magnific to start the day like that! A part from the location, the best thing is the host (Noura): she is very kind and she supported us a lot (advice, taxi service, etc). Highly reccommended! ",5.0
"This was our last hotel for one very short night, before leaving Morocco after 1 week of travel and 1 week of Christmas in France. So it was not very convenient to carry 2 big and heavy suitcases up to the top floor where our room was.  Also, my engagement ring was stolen in Morocco (still don't know which hotel of the 3 we stayed at), but just be careful to lock everything in general in Morocco.",3.0
"Spent 2 nights.  Great place, large rooms and nice breakfast..  All the house is decorated in the Moroccan traditional  way with large rooms and beds.  People of the hotel are very nice and servient.  Hotel is very recommended!",5.0
"We booked this place last minute in early January. We turned up in the early evening without reservations and the owner was very accommodating.  Our expectations were not high and we just wanted a place to rest after a long drive. The two bedroom apartment was more of a suite with: complete kitchen, separate lounge and dining areas, Cable TV and an awesome shower with great water pressure.  Wish we had a few more nights to spend here.",5.0
"The Khris Palace is a nice Aparthotel, close to the airport, in a area that looks not so nice but absolutely safe. The room we stayed was at the last floor, and it looked like a berber tent. The room was very comfortable, the bed very good, enough space for everything and also a kitchen. Bathroom included 2 bathsuites. Finally the breakfast is very good and served in room with an housemaid that comes to cook it in the kitchen. The only problem was the credit card: despite they say they accept it unfortunately it didnt was operational. Impossible to know if it was just an excuse or a real problem. If you want to stay at the Khris Palace it is ok but as in other parts of the south of Morocco bring with you enough cash!",4.0
"The apartment is lovely and we were grateful to be upgraded to the larger one as it was empty.  Really nice furnishings and expensive extras like the coffee machine and argan oil a nice surprise.  A few negatives... -The card machine was broken so we had to waste time looking for an ATM the nearest one was out of town so not very convenient and we were tired.  -Someone in the apartment above was dragging furniture around above the double bedroom for several hours in the dead of night...not what you fancy after a 6 hour drive. Relocating to the twin bedroom was fine for a while but as the wind picked up slightly, we realised that there was plastic sheeting holding the windows together which rustled loudly.    -wifi refused to work despite the owner making several attempts to fix it   Breakfast was served early morning by a housekeeper which was a lovely touch.    Overall a good place but not restful after a long drive.    …",3.0
"On our way to the Rallye Aicha des Gazelles in the Moroccan desert we stayed here.  Khris Palace was a lovely place to stay, people were nice and friendly, and the accommodations were clean. Would stay there again.",5.0
"After a long and tiring day of driving through the High Atlas, we were looking forward to a good shower and rest.  The outside of the Aparthotel looked uninspiring from the outside (at least, at night) but looks can be deceiving.  We were warmly greeted upon arrival and were amazed when we stepped in.  We got the ground and first floor apartments for our group of 7.  This has got to be one of the best (if not the best) furnished aparthotels in our years of travel.  Free WIFI, modern aircon/heater in the rooms; TV with cable; luxurious bath essentials and ample hot water.  The kitchen has English and Moroccan teas, complimentary bottled water in the fridge, a Jura espresso maker (I live again!) and even a set of tajine pots. The aparthotel is just round the corner (literally) from Taourirt Kasbah and a short drive to the Atlas Studios and other attractions.  Welcome to your home in Ouarzazate!…",5.0
"Extremely well equipped, spacious, clean  appartment. Beautiful and tasteful decoration. Fully equipped kitchen. Private terrace. Friendly and helpful staff, great breakfast. Quiet side street, free parking.",5.0
"We were a group of 5, who booked a room for one night. The flat was just awesome! We got an warm welcome, enjoyed some tea and coffee and they showed us the flat. Two spacious bed & bathrooms, kitchen, dining area and living area. All in typical, modern Moroccon style.  In the morning two people came to serve the breakfast in our dining area, after preparing it in our own kitchen.  While we were packing our bags, another person was washing our car without asking us.  It is all included in their excellent service and warm hospitality.  We had 4 different flats during our trip and this one is absolutely our favourite place to be! ",5.0
"We did not have a reservation and found this place late in the day. We called the number on the door and within 10 min Noura was there to show us the place. What a beautiful house! Everything was clean and prepared for guests to walk right in, even coffee beans in the machine. We had the ground floor, spacious and tastefully decorated. Lots of extras in the bathroom like argan oil and bathrobes. Noura walked two blocks with us to show us the grocery shop. A bundle of washing was done for us, dried in the morning. Even our car was washed by the security guard. This was the BEST place we stayed in in Morocco and we recommend it without hesitation. Thank you for this oasis, we loved it.",4.0
"Only stayed a night at this venue and wished to have stayed longer. The hostess wasted no efforts to make our stay welcomed with extra amenities such as fancy coffee machines, rose water as well as Argan oil. Sets a high benchmark for service quality.",5.0
"We couldn't find the location but the owner sent out the guard who biked to our car and took us to the premises. He also checked us in and was very helpful, insisting to carry all luggage and showing every detail of the well-appointed apartment.   We were put in the ground floor, a two-room one bathroom apartment. We only later discovered we had been put in the wrong apartment as the booking was for the more expensive and larger 2-bathroom apartment above. The place is new and everything in the apartment was of good quality. The only negative was the absence of natural light.  Breakfast was served directly in our dining room which was nice but not terrific food-wise: too much heavy vs. healthy stuff.   The owner showed up for check-out and she totally ruined an otherwise very…",3.0
We stayed here for one night. We were upgraded to the apartment on the ground floor which was huge and beautifully decorated. The reception staff were very helpful and welcoming and spoke good English. There is not much within walking distance of the hotel (shops but no sights) but it is a handy stop point on way to Sahara. They can arrange a collection from bus station if you need (which is good as we were overcharged in a taxi!).,4.0
After having dinner in la kasbah des sables we had no idea where to spend the night ;the kind and gentle new owner of la kasbah des sables sent us with one of his staff to kriss palace at 23h30 by night After a phone call chritophe was already there with his staff they showed to us a very beautifull appartment with a sophisticated decoration and a high level of organisation and cleaning standards He just told us one inforgettable sentence: no need to think about anything just relax. The moorning after we were delighted with a complete breakfast and an excellent service. It was one of our unforgettable memories  in the south of morocco  A verry recommanded adress is Chriss Palace Thank you kriss for giving a positive idea about a no man's land called ourzazate,5.0
"Wonderful, spacious, luxury apartment, beautifully equipped and decorated. Breakfast is served at the apartment, our laundry was done perfectly without extra costs. Nouria, the receptionist, is very kind and professional and was always accessible for help and advice. She picked us up at the bus station and brought us to the apartment. Nouria and the owner Christophe gave us good tips for eating, sightseeing, etc. Christophe even offered us his own car for a trip.  If we ever come back, we will definitely choose Khris Palace again!",5.0
"This apartment is beautiful, the decoration is lovely. It's very spacious and has lovely touches like locally made shampoos, and complementary bathrobes. The breakfast, which is brought to your room and prepared, was delicious and huge! Very clean, strong wifi, comfy beds. The only downside was there is no private outside space on the 2nd floor (2 bedroom) apartment. Highly recommended overall.",5.0
"Lovely rooms featuring Moroccan decor - our bedroom was transformed into a Berber tent.  The service was excellent.  The owners provided transport to a restaurant on the first night, and they very kindly arranged for some clothes I'd left to be forwarded on to our next destination.",5.0
This hotel is perfect if you want to go to Ouarazazate and go on tour to the desert or somewhere els in Marocco. The staff will help you to plan your trip and call people to arrange it.   The apartment is very big and beautiful. It's close to the airport and the busstation.,4.0
"We were blown away by both service and accommodation at Khris Palace. We requested pick-up at the OZZ airport, and Hazan was waiting with two taxis despite our midnight flight being late. Even at that late hour, he took the time to give us a very detailed tour of the second & third floor apartments (we were a group of 5 adults).  When he found out we'd be leaving early the next morning, he made sure to have freshly-squeezed orange juice sent up. The rooms themselves were gorgeous! The second floor apartment even had a media room! Kitchen comes complete with espresso machine (ask for a demo on how to use- it's not intuitive) & a welcome plate of almond cakes... every detail was considered.  Each restroom had robes & slippers provided, with spritzers of rose water & argan oil for…",5.0
"We stayed for a couple of days in the ground floor apartment of Kris Palace with our 2 kids. We enjoyed the decoration of the flat, which is spacious with a kitchen and a lounge. Lots of Moroccan style details and a very friendly welcome from Noura, our host, who provided great restaurant recommendations. Breakfast in the flat is great and we also really enjoyed the free laundry service. We would definitely recommend this place but would suggest the Kris Palace team to fix the copper shower which is spraying all over the bathroom. Also, our flat was on the ground floor with not much light but a nice interior patio. Based on other travellers's reviews some other flats on higher floors have nice terraces which is something we would want for next time. Overall a great place to stay…",4.0
"In a country that prides itself on service, the staff at Khris Palace consistently raised the bar. Noura, the manager, and Hazan, the property guardian, were the most attentive people we've met during our 2-week Moroccan odyssey. For example, on his day off, Hazan wanted to ensure we got back safely after our dinner and surprised us by greeting us outside the restaurant and arranging a taxi for us.   The accommodations are stunning  - we stayed in a glamorous interpretation of a Berber tent - complete with kitchen, private terrace and living room. We couldn't have been happier with choosing this unique property & would highly recommend it!",5.0
"The appartment is nice, cosy, welcoming, you just want to stay here. Great service, coffee machine, breakfast, everything you could wish for. Makes a stop in Ouarzazate an e perience you will not forget.",5.0
"Huge rooms, Very good value for money and superb service in this apartments. You'll get breakfast in bed included and a kitchen area if you wish to prepare meals. The coffee machine is filled before you get there, so it's free coffee included. Laundry is also included in the price.  The room on top is a Tent ! Very nicely decorated, with a private terrace but if it's very windy it can be a small issue with the sound and there is no curtains to block out the sun in the morning so don't chose that room if you're a late bird. Overall great value for money and nice service.",4.0
"Staying at Khris Palace is a real pleasure. We we're welcomed outside on the street by the staff. They explained everything to us en gave us a complete tour. You can see that they like working here and they are proud of the interior decorations. We only stayed 1 night on route to the desert, but we can easily stay more night if we had more time. The staff suggested a very good restaurant outside the center of Ouarzazate. Hassan drove with us in our car and took a taxi back. Breakfast is also very complete and good. The hotel is signed well when you drive into Ouarzazate. Only downside is the double bed (downstairs apartment); the matrasses are very hard. The twin bed is more comfortable. Other downside is the beautiful copper shower head. This sprays all over the bathroom, which…",4.0
"Great place to stay, the apartments are well disposed with all the necessary on the highest standard... the staff is friendly and helpful, and everithing is extreamly clean. Nice choice for who travel with the car, because is a really calm area and you can easly park the car (no charge) in front of a entrance. ",5.0
"We stayed one night and loved the spacious appartment all decorated autentic and tasteful moroccan style.We even had a fountain in our living room. Family loved the stay, conveniently located to city centre.Great stop over .Well done to Hassan an the team for the warm welcome and the recommendation of the guide for the trip to the Kasbah the next day.",5.0
"The apartments are beautifully decorated with tadelakt, painted shutters, nice lighting and have every comfort, including an espresso machine and argan oil, which does leave your skin feeling extra soft.  Asme and Christophe are so accomodating, they make you feel treasured guests.  Quarzazate has a nice shopping area near Taourirt and a member of their staff drove us there and back.  Don't let the fact the website is only in French put you off.  They respond to emails in English.  Even though its very close to the airport, there was no noise from it.",5.0
"One of the best place to stay in Ourzazate. Christophe and Emma will do the utmost to make your stay a very enjoyable vacation. Ask them to arrange visits, they do wonders. Very nice breakfast, served on our own terrace. The little details, like the bottle of oil of argan, the local speciality, placed in the bathroom, is a sign the do care for you",5.0
"We stayed in the Ait Tichka apartment for a brief overnighter on the way further South. It is a gorgeous place. On arrival we were served mint tea and various sweets (which sustained us on our drive the following day!). We had planned to dine at Chez Dimitri but Christophe (the owner of Khris Palace) suggested a few other places instead. In the end, we went to La Kasbah des Sables (separately reviewed) en masse with all the other guests from the other apartments plus Christophe and his family members. We were given a lift there, and after dinner the restaurant owner drove us back! Christophe also drove us to the airport the following morning to collect our rental car - what wonderful service.  It was a shame that we didn't have much time to enjoy the many creature comforts in…",5.0
"Fly to Ouarzazate, contact Khris palace on their own website and you shall have a wonderful stay! They react very quickly on your email.  The owners, Christophe and Emma, and their great staff provided us with a new definition of ‘hospitality’. As Emma is an interior designer, it is reflected in the rooms which are beautifully styled and are very well equiped. The breakfast was super, thanks to Layla. Khris palace can also organise tours around in the region. We definitely recommend this hotel!",5.0
"My friends and I spent one night here and wish we had time to spend more. The place was wonderful, and the hosts even better, welcoming us with tea and dates, and showing us through the restoration of the riad.  Great pool and an amazing garden. We also enjoyed a very nice traditional supper and breakfast. It’s location is just far enough from town to be a quiet oasis, yet it’s a quick trip in if you need something. There were few guests in the Dar that night so we may have received extra attention, however the kindness of the hosts was genuine.",5.0
"We stayed here one night and it was great! Dinner and breakfast were delicious. They have a beautiful garden, private parking place and a nice swimming pool and a very friendly host. If your in Skoura we would defenitly recommend this Kasbah. ",5.0
"We stayed there because the manager of our hotel in Marrakesch recommended it. It was a little hard to find but it was totally worth it. The staff was very friendly and the place is beautiful and clean. However, it was a bit cold. I think it would be great for going in better weather as there is a pool.",5.0
